Date/Time,Temprature C,Humidity %,Pressure kpa,Wind Speed_km/h,Visibility_km,Weather
11/28/2012 20:00,0.9,88,101.36,20,16.1,Snow Showers
11/28/2012 21:00,0.4,85,101.38,24,16.1,Snow Showers
11/28/2012 22:00,-0.7,67,101.45,30,25,Mostly Cloudy
11/28/2012 23:00,-2.6,69,101.56,20,25,Mainly Clear
11/29/2012 0:00,-3.9,70,101.62,28,25,Clear
11/29/2012 1:00,-5.1,65,101.71,22,25,Clear
11/29/2012 2:00,-6.3,64,101.8,17,25,Clear
11/29/2012 3:00,-7.4,68,101.87,17,25,Clear
11/29/2012 4:00,-8.4,73,101.86,9,25,Clear
11/29/2012 5:00,-8.4,77,101.85,6,25,Mainly Clear
11/29/2012 6:00,-6,72,101.84,13,25,Mostly Cloudy
11/29/2012 7:00,-5,65,101.81,11,24.1,Cloudy
11/29/2012 8:00,-4.8,76,101.77,13,19.3,Snow
11/29/2012 9:00,-4.6,83,101.67,19,9.7,Snow
11/29/2012 10:00,-4.7,85,101.56,20,4.8,Snow
11/29/2012 11:00,-3.5,88,101.46,15,19.3,Snow
11/29/2012 12:00,-1.8,84,101.35,15,6.4,Snow
11/29/2012 13:00,-1.4,86,101.33,17,24.1,Snow
11/29/2012 14:00,-0.8,83,101.33,22,24.1,Snow
11/29/2012 15:00,-1.2,78,101.4,22,24.1,Snow
11/29/2012 16:00,-1.4,74,101.5,15,24.1,Cloudy
11/29/2012 17:00,-2.2,63,101.63,24,25,Cloudy
11/29/2012 18:00,-4.2,55,101.78,28,25,Snow Showers
11/29/2012 19:00,-4.9,58,101.9,22,25,Cloudy
11/29/2012 20:00,-5.7,61,102.08,20,25,Cloudy
11/29/2012 21:00,-6.4,63,102.18,19,25,Cloudy
11/29/2012 22:00,-7.3,59,102.29,17,25,Mostly Cloudy
11/29/2012 23:00,-9.4,62,102.42,20,25,Mainly Clear
11/30/2012 0:00,-10.6,64,102.52,19,25,Clear
11/30/2012 1:00,-12,69,102.6,9,25,Clear
11/30/2012 2:00,-13.5,76,102.72,6,25,Clear
11/30/2012 3:00,-12.6,71,102.78,4,25,Clear
11/30/2012 4:00,-12.4,68,102.82,4,25,Clear
11/30/2012 5:00,-13.6,75,102.9,6,25,Clear
11/30/2012 6:00,-13,74,102.96,9,25,Mainly Clear
11/30/2012 7:00,-13.4,72,103.03,9,24.1,Mainly Clear
11/30/2012 8:00,-12.8,73,103.12,13,48.3,Mainly Clear
11/30/2012 9:00,-11.9,72,103.16,7,48.3,Mainly Clear
11/30/2012 10:00,-10.4,62,103.2,11,48.3,Mostly Cloudy
11/30/2012 11:00,-9.9,61,103.18,9,48.3,Mostly Cloudy
11/30/2012 12:00,-9.3,62,103.16,0,48.3,Mostly Cloudy
11/30/2012 13:00,-9,61,103.15,6,48.3,Mostly Cloudy
11/30/2012 14:00,-9,59,103.15,6,48.3,Mostly Cloudy
11/30/2012 15:00,-8.8,57,103.14,11,48.3,Cloudy
11/30/2012 16:00,-9.1,58,103.16,11,24.1,Cloudy
11/30/2012 17:00,-9.3,60,103.2,15,25,Cloudy
11/30/2012 18:00,-9.5,62,103.24,13,25,Cloudy
11/30/2012 19:00,-9.7,61,103.24,15,25,Mostly Cloudy
11/30/2012 20:00,-10,60,103.26,15,25,Cloudy
11/30/2012 21:00,-10.4,59,103.3,19,25,Mainly Clear
11/30/2012 22:00,-10.7,61,103.29,19,25,Mainly Clear
11/30/2012 23:00,-10.8,65,103.25,17,25,Mainly Clear
12/1/2012 0:00,-10.8,64,103.26,9,25,Clear
12/1/2012 1:00,-11,64,103.25,13,25,Mainly Clear
12/1/2012 2:00,-11.1,64,103.21,20,25,Mainly Clear
12/1/2012 3:00,-12.5,77,103.27,15,25,Mainly Clear
12/1/2012 4:00,-11.8,76,103.22,17,25,Mostly Cloudy
12/1/2012 5:00,-11.9,80,103.19,20,25,Mostly Cloudy
12/1/2012 6:00,-11.8,77,103.18,26,25,Mostly Cloudy
12/1/2012 7:00,-11.3,79,103.19,24,24.1,Cloudy
12/1/2012 8:00,-10.9,70,103.23,19,24.1,Mostly Cloudy
12/1/2012 9:00,-10.6,65,103.18,24,24.1,Cloudy
12/1/2012 10:00,-10.9,68,103.18,24,24.1,Cloudy
12/1/2012 11:00,-10.3,68,103.08,20,24.1,Cloudy
12/1/2012 12:00,-9.4,66,102.97,24,24.1,Cloudy
12/1/2012 13:00,-8.9,63,102.9,22,24.1,Cloudy
12/1/2012 14:00,-8.3,66,102.86,22,24.1,Cloudy
12/1/2012 15:00,-8.3,66,102.84,17,24.1,Cloudy
12/1/2012 16:00,-7.9,70,102.82,20,24.1,Cloudy
12/1/2012 17:00,-7.5,70,102.73,20,19.3,Snow
12/1/2012 18:00,-6.9,71,102.71,19,25,Snow
12/1/2012 19:00,-6.6,72,102.63,17,25,Cloudy
12/1/2012 20:00,-6,73,102.55,17,25,Cloudy
12/1/2012 21:00,-5.9,75,102.49,17,25,Cloudy
12/1/2012 22:00,-4.8,76,102.36,13,19.3,Snow
12/1/2012 23:00,-4.7,78,102.28,19,16.1,Cloudy
12/2/2012 0:00,-4.3,80,102.18,15,24.1,Cloudy
12/2/2012 1:00,-4.2,82,102.11,15,24.1,Cloudy
12/2/2012 2:00,-3.9,82,102.06,15,25,Cloudy
12/2/2012 3:00,-3.5,84,102.02,13,25,Snow
12/2/2012 4:00,-3.2,85,101.86,13,25,Cloudy
12/2/2012 5:00,-2.7,84,101.75,11,25,Cloudy
12/2/2012 6:00,-1.9,86,101.67,9,25,Cloudy
12/2/2012 7:00,-0.3,86,101.58,6,25,Cloudy
12/2/2012 8:00,4.7,85,101.46,28,25,Cloudy
12/2/2012 9:00,5.1,84,101.34,32,24.1,Cloudy
12/2/2012 10:00,5.7,83,101.27,28,19.3,Cloudy
12/2/2012 11:00,6.2,81,101.16,28,24.1,Cloudy
12/2/2012 12:00,6.6,79,101,28,24.1,Rain Showers
12/2/2012 13:00,6.2,88,100.89,19,12.9,Rain
12/2/2012 14:00,6,90,100.82,19,9.7,"Rain,Fog"
12/2/2012 15:00,5.6,95,100.75,22,4.8,"Rain,Fog"
12/2/2012 16:00,5.5,96,100.68,20,6.4,"Rain,Fog"
12/2/2012 17:00,5.5,97,100.65,17,6.4,"Rain,Fog"
12/2/2012 18:00,5.8,99,100.65,15,4.8,"Rain,Fog"
12/2/2012 19:00,5.9,100,100.67,15,3.6,"Drizzle,Fog"
12/2/2012 20:00,6.6,99,100.68,13,3.2,"Drizzle,Fog"
12/2/2012 21:00,6.7,99,100.7,11,8,Fog
12/2/2012 22:00,7.1,99,100.71,15,8,"Drizzle,Fog"
12/2/2012 23:00,8.2,97,100.72,19,8,"Drizzle,Fog"
12/3/2012 0:00,8.1,96,100.78,15,9.7,"Drizzle,Fog"
12/3/2012 1:00,7.8,93,100.85,22,12.9,Cloudy
12/3/2012 2:00,6.8,90,100.99,28,25,Mostly Cloudy
12/3/2012 3:00,5.5,83,101.22,26,25,Mostly Cloudy
12/3/2012 4:00,4.1,84,101.35,13,25,Mostly Cloudy
12/3/2012 5:00,3.2,83,101.48,13,25,Mostly Cloudy
12/3/2012 6:00,1.8,87,101.58,11,25,Clear
12/3/2012 7:00,1.2,88,101.7,9,25,Mainly Clear
12/3/2012 8:00,2.2,85,101.78,11,24.1,Mainly Clear
12/3/2012 9:00,3.6,83,101.87,11,48.3,Mostly Cloudy
12/3/2012 10:00,3.9,83,101.99,13,24.1,Mostly Cloudy
12/3/2012 11:00,3.7,83,101.96,11,24.1,Cloudy
12/3/2012 12:00,3.9,83,101.96,9,24.1,Cloudy
12/3/2012 13:00,4,82,101.95,9,24.1,Cloudy
12/3/2012 14:00,4.2,79,101.95,13,24.1,Cloudy
12/3/2012 15:00,4,81,101.98,9,24.1,Cloudy
12/3/2012 16:00,3.7,76,102.01,4,24.1,Cloudy
12/3/2012 17:00,2.9,88,102.03,4,25,Cloudy
12/3/2012 18:00,3,84,102.03,4,25,Cloudy
12/3/2012 19:00,3.4,81,102.01,6,25,Cloudy
12/3/2012 20:00,3.5,82,101.99,0,25,Cloudy
12/3/2012 21:00,3.1,87,101.99,6,25,Cloudy
12/3/2012 22:00,3.7,84,101.94,11,25,Cloudy
12/3/2012 23:00,3.7,83,101.91,13,25,Cloudy
12/4/2012 0:00,3.7,84,101.92,13,25,Cloudy
12/4/2012 1:00,3.6,86,101.86,7,25,Cloudy
12/4/2012 2:00,3.9,82,101.81,6,25,Mostly Cloudy
12/4/2012 3:00,3.8,83,101.71,19,25,Cloudy
12/4/2012 4:00,3.1,88,101.56,20,25,Mainly Clear
12/4/2012 5:00,2.9,90,101.52,13,25,Mostly Cloudy
12/4/2012 6:00,4.2,89,101.41,15,25,Cloudy
12/4/2012 7:00,5.1,89,101.35,13,25,Cloudy
12/4/2012 8:00,5.5,89,101.29,9,19.3,Rain Showers
12/4/2012 9:00,5.9,93,101.23,11,19.3,Rain Showers
12/4/2012 10:00,8,89,101.16,19,19.3,Mostly Cloudy
12/4/2012 11:00,10.1,85,101.06,17,24.1,Cloudy
12/4/2012 12:00,11.5,81,100.92,19,24.1,Mostly Cloudy
12/4/2012 13:00,11.9,79,100.84,17,24.1,Cloudy
12/4/2012 14:00,11.3,81,100.74,24,24.1,Cloudy
12/4/2012 15:00,11,81,100.66,24,24.1,Cloudy
12/4/2012 16:00,10.7,83,100.64,24,19.3,Cloudy
12/4/2012 17:00,10.8,83,100.55,30,25,Cloudy
12/4/2012 18:00,10.7,85,100.5,32,25,Cloudy
12/4/2012 19:00,10.7,86,100.57,7,25,Rain Showers
12/4/2012 20:00,9.9,95,100.53,15,12.9,Rain
12/4/2012 21:00,10.4,95,100.56,9,6.4,Rain
12/4/2012 22:00,9.8,97,100.57,6,12.9,Rain
12/4/2012 23:00,9.7,96,100.63,19,9.7,Rain
12/5/2012 0:00,9.5,90,100.56,19,12.9,Rain
12/5/2012 1:00,9,89,100.45,30,16.1,Rain
12/5/2012 2:00,8.7,90,100.5,24,16.1,Rain
12/5/2012 3:00,7.8,93,100.53,24,9.7,Rain
12/5/2012 4:00,7.2,85,100.55,15,25,Mainly Clear
12/5/2012 5:00,6.6,84,100.62,17,25,Cloudy
12/5/2012 6:00,5.7,81,100.68,24,25,Mostly Cloudy
12/5/2012 7:00,5.2,71,100.74,30,25,Mostly Cloudy
12/5/2012 8:00,4.2,71,100.85,26,24.1,Cloudy
12/5/2012 9:00,3.6,69,100.95,26,24.1,Cloudy
12/5/2012 10:00,2.1,75,101.09,28,19.3,"Rain Showers,Snow Showers"
12/5/2012 11:00,2.2,71,101.17,30,24.1,Snow Showers
12/5/2012 12:00,1.1,65,101.23,26,24.1,Snow Showers
12/5/2012 13:00,1.3,54,101.29,30,24.1,Mostly Cloudy
12/5/2012 14:00,0.8,57,101.34,35,24.1,Mostly Cloudy
12/5/2012 15:00,0.1,56,101.47,26,24.1,Mostly Cloudy
12/5/2012 16:00,-0.4,51,101.58,30,24.1,Cloudy
12/5/2012 17:00,-0.7,56,101.66,30,25,Cloudy
12/5/2012 18:00,-0.8,58,101.76,22,25,Mostly Cloudy
12/5/2012 19:00,-1,57,101.84,28,25,Snow
12/5/2012 20:00,-1.4,58,101.88,19,25,Mostly Cloudy
12/5/2012 21:00,-1.9,60,101.93,24,25,Mostly Cloudy
12/5/2012 22:00,-1.6,55,102.01,26,25,Mostly Cloudy
12/5/2012 23:00,-1.8,55,102.07,20,25,Mostly Cloudy
12/6/2012 0:00,-2.1,56,102.1,20,25,Mostly Cloudy
12/6/2012 1:00,-2.3,59,102.12,17,25,Mostly Cloudy
12/6/2012 2:00,-2.9,61,102.21,17,25,Mostly Cloudy
12/6/2012 3:00,-3.4,65,102.26,15,25,Mostly Cloudy
12/6/2012 4:00,-3.9,68,102.33,11,25,Mostly Cloudy
12/6/2012 5:00,-5.2,71,102.38,9,25,Mainly Clear
12/6/2012 6:00,-5.7,73,102.45,13,25,Mainly Clear
12/6/2012 7:00,-5.9,73,102.47,11,24.1,Mainly Clear
12/6/2012 8:00,-4.6,72,102.52,7,24.1,Mainly Clear
12/6/2012 9:00,-3.4,66,102.53,9,48.3,Mostly Cloudy
12/6/2012 10:00,-2.6,64,102.56,13,48.3,Mostly Cloudy
12/6/2012 11:00,-1.8,58,102.46,13,48.3,Mainly Clear
12/6/2012 12:00,-1.8,56,102.37,6,48.3,Mainly Clear
12/6/2012 13:00,-1,58,102.27,7,48.3,Mainly Clear
12/6/2012 14:00,-0.9,55,102.21,13,48.3,Mainly Clear
12/6/2012 15:00,-1.2,60,102.18,11,48.3,Mainly Clear
12/6/2012 16:00,-2.8,68,102.11,7,48.3,Mainly Clear
12/6/2012 17:00,-2.8,69,102.1,7,25,Mainly Clear
12/6/2012 18:00,-2.7,73,102.06,13,25,Mostly Cloudy
12/6/2012 19:00,-2.8,71,102.05,9,25,Mostly Cloudy
12/6/2012 20:00,-1.9,66,101.95,7,25,Mostly Cloudy
12/6/2012 21:00,-1.7,67,101.88,11,25,Cloudy
12/6/2012 22:00,-1.4,65,101.8,17,25,Cloudy
12/6/2012 23:00,-1.1,69,101.73,7,25,Mostly Cloudy
12/7/2012 0:00,-1.3,71,101.67,13,25,Mostly Cloudy
12/7/2012 1:00,-1.5,73,101.58,7,25,Mostly Cloudy
12/7/2012 2:00,-1.3,74,101.51,9,25,Mainly Clear
12/7/2012 3:00,-1.8,77,101.46,9,25,Mainly Clear
12/7/2012 4:00,-2.7,80,101.38,11,25,Mostly Cloudy
12/7/2012 5:00,-2.2,78,101.3,11,25,Mostly Cloudy
12/7/2012 6:00,-2.9,82,101.27,7,25,Cloudy
12/7/2012 7:00,-2.8,83,101.3,11,24.1,Mostly Cloudy
12/7/2012 8:00,-3.3,85,101.29,7,24.1,Cloudy
12/7/2012 9:00,-2.1,82,101.32,7,24.1,Mostly Cloudy
12/7/2012 10:00,1.2,60,101.26,9,48.3,Mostly Cloudy
12/7/2012 11:00,2.6,57,101.24,4,48.3,Mostly Cloudy
12/7/2012 12:00,3,56,101.2,4,24.1,Cloudy
12/7/2012 13:00,3.7,56,101.15,6,48.3,Cloudy
12/7/2012 14:00,3.9,55,101.09,11,48.3,Cloudy
12/7/2012 15:00,3.9,59,101.11,11,48.3,Cloudy
12/7/2012 16:00,3.5,59,101.13,9,24.1,Cloudy
12/7/2012 17:00,2.8,64,101.14,11,25,Cloudy
12/7/2012 18:00,2.2,66,101.13,7,25,Mostly Cloudy
12/7/2012 19:00,2.2,67,101.17,6,25,Cloudy
12/7/2012 20:00,2.1,68,101.18,4,25,Cloudy
12/7/2012 21:00,2,69,101.18,6,25,Cloudy
12/7/2012 22:00,2.3,71,101.19,4,25,Cloudy
12/7/2012 23:00,1.5,76,101.22,4,19.3,Snow
12/8/2012 0:00,1.8,79,101.2,4,25,Snow
12/8/2012 1:00,2,79,101.17,6,25,Cloudy
12/8/2012 2:00,2,75,101.17,7,25,Cloudy
12/8/2012 3:00,2.1,77,101.18,6,25,Cloudy
12/8/2012 4:00,2.5,77,101.13,0,25,Cloudy
12/8/2012 5:00,2.7,77,101.07,9,25,Cloudy
12/8/2012 6:00,2.4,86,101.05,9,25,Cloudy
12/8/2012 7:00,2.3,91,101.09,6,8,Fog
12/8/2012 8:00,2.7,92,101.06,7,6.4,"Rain,Fog"
12/8/2012 9:00,2.7,94,100.98,11,4.8,"Rain,Fog"
12/8/2012 10:00,3.2,92,100.95,11,8,"Rain,Fog"
12/8/2012 11:00,2.2,95,100.83,17,8,"Rain,Fog"
12/8/2012 12:00,2.1,96,100.74,15,4.8,"Rain,Fog"
12/8/2012 13:00,1.9,96,100.59,17,3.6,"Rain,Fog"
12/8/2012 14:00,2.1,94,100.52,15,6.4,"Rain,Fog"
12/8/2012 15:00,2,93,100.48,17,4.8,"Rain,Fog"
12/8/2012 16:00,1.8,93,100.49,17,4.8,"Rain,Fog"
12/8/2012 17:00,1.6,93,100.46,9,8,"Rain,Fog"
12/8/2012 18:00,1.1,96,100.54,9,6.4,"Rain,Fog"
12/8/2012 19:00,0.9,95,100.61,9,6.4,"Rain,Fog"
12/8/2012 20:00,0.8,96,100.67,9,6.4,"Rain,Fog"
12/8/2012 21:00,0.8,96,100.73,9,6.4,"Rain,Snow,Fog"
12/8/2012 22:00,1.2,96,100.84,13,6.4,Fog
12/8/2012 23:00,1.3,95,100.96,17,8,"Drizzle,Fog"
12/9/2012 0:00,1.5,94,101.07,20,9.7,Fog
12/9/2012 1:00,1.9,92,101.22,17,16.1,Cloudy
12/9/2012 2:00,1.8,88,101.37,17,19.3,Cloudy
12/9/2012 3:00,1.5,87,101.47,17,25,Mainly Clear
12/9/2012 4:00,1.5,88,101.59,13,25,Mostly Cloudy
12/9/2012 5:00,1.1,86,101.72,15,25,Cloudy
12/9/2012 6:00,0.8,85,101.84,11,25,Cloudy
12/9/2012 7:00,0.2,83,102.02,20,24.1,Cloudy
12/9/2012 8:00,-0.5,84,102.16,11,24.1,Cloudy
12/9/2012 9:00,-0.9,80,102.24,20,24.1,Cloudy
12/9/2012 10:00,-1.5,80,102.35,20,24.1,Cloudy
12/9/2012 11:00,-1.7,79,102.35,17,24.1,Cloudy
12/9/2012 12:00,-1.9,79,102.32,17,12.9,Snow Showers
12/9/2012 13:00,-2.3,79,102.28,9,24.1,Cloudy
12/9/2012 14:00,-1.9,79,102.28,7,24.1,Cloudy
12/9/2012 15:00,-1.9,80,102.33,6,24.1,Cloudy
12/9/2012 16:00,-1.6,76,102.31,4,24.1,Cloudy
12/9/2012 17:00,-1.2,71,102.31,15,25,Cloudy
12/9/2012 18:00,-1.4,71,102.25,19,25,Cloudy
12/9/2012 19:00,-1.7,71,102.22,22,24.1,Cloudy
12/9/2012 20:00,-2.2,69,102.11,28,25,Cloudy
12/9/2012 21:00,-2.4,73,101.91,20,25,Cloudy
12/9/2012 22:00,-3,67,101.78,28,25,Cloudy
12/9/2012 23:00,-3.6,68,101.64,32,25,Cloudy
12/10/2012 0:00,-3.9,73,101.54,20,25,Cloudy
12/10/2012 1:00,-5,91,101.31,32,1.6,Snow
12/10/2012 2:00,-4.7,89,101.1,33,4,Snow
12/10/2012 3:00,-4.3,89,100.96,33,2.8,"Snow,Ice Pellets"
12/10/2012 4:00,-3.3,92,100.73,28,3.6,"Freezing Drizzle,Fog"
12/10/2012 5:00,-1.9,94,100.55,33,4,"Freezing Drizzle,Fog"
12/10/2012 6:00,0.1,93,100.3,22,8,"Freezing Rain,Fog"
12/10/2012 7:00,1,93,100.09,19,8,"Rain,Fog"
12/10/2012 8:00,1.7,94,99.98,17,6.4,"Moderate Rain,Fog"
12/10/2012 9:00,2.2,95,99.78,19,6.4,"Rain,Fog"
12/10/2012 10:00,2.2,96,99.7,17,2.4,"Rain,Fog"
12/10/2012 11:00,1.9,97,99.6,15,3.2,"Rain,Fog"
12/10/2012 12:00,1.4,96,99.44,15,4.8,"Drizzle,Fog"
12/10/2012 13:00,0.6,98,99.34,19,2.4,"Rain,Fog"
12/10/2012 14:00,0.1,98,99.32,15,2.4,"Rain,Fog"
12/10/2012 15:00,0,96,99.34,9,4,"Drizzle,Fog"
12/10/2012 16:00,0,96,99.41,6,4,"Rain,Fog"
12/10/2012 17:00,0.1,97,99.42,4,4.8,"Rain,Fog"
12/10/2012 18:00,1.5,97,99.57,15,12.9,Cloudy
12/10/2012 19:00,2.6,89,99.54,22,25,Cloudy
12/10/2012 20:00,2.5,81,99.58,24,25,Cloudy
12/10/2012 21:00,2.2,78,99.63,24,25,Cloudy
12/10/2012 22:00,1.7,80,99.73,20,25,Cloudy
12/10/2012 23:00,1.2,79,99.78,20,25,Mostly Cloudy
12/11/2012 0:00,0.7,78,99.89,17,25,Cloudy
12/11/2012 1:00,0,77,99.99,28,25,Cloudy
12/11/2012 2:00,-1.1,74,100.09,22,25,Mostly Cloudy
12/11/2012 3:00,-2.5,77,100.27,24,25,Mostly Cloudy
12/11/2012 4:00,-4.5,76,100.38,20,25,Mainly Clear
12/11/2012 5:00,-5.9,75,100.51,17,25,Mainly Clear
12/11/2012 6:00,-7.3,79,100.62,15,25,Mainly Clear
12/11/2012 7:00,-8,76,100.78,15,24.1,Mainly Clear
12/11/2012 8:00,-8.4,75,100.91,17,24.1,Mainly Clear
12/11/2012 9:00,-7.9,72,101.03,19,24.1,Mainly Clear
12/11/2012 10:00,-7.1,68,101.12,9,24.1,Mainly Clear
12/11/2012 11:00,-6.6,64,101.1,7,24.1,Mainly Clear
12/11/2012 12:00,-6.1,61,101.13,11,24.1,Mainly Clear
12/11/2012 13:00,-5.5,65,101.18,17,24.1,Mainly Clear
12/11/2012 14:00,-5.2,64,101.21,17,24.1,Mainly Clear
12/11/2012 15:00,-5.7,64,101.29,13,24.1,Clear
12/11/2012 16:00,-6.1,65,101.35,15,24.1,Clear
12/11/2012 17:00,-6.8,68,101.45,11,24.1,Clear
12/11/2012 18:00,-6.9,70,101.51,13,25,Clear
12/11/2012 19:00,-7.9,78,101.6,13,25,Clear
12/11/2012 20:00,-7.9,77,101.68,15,25,Clear
12/11/2012 21:00,-8.7,79,101.74,9,25,Clear
12/11/2012 22:00,-9.1,83,101.78,6,25,Clear
12/11/2012 23:00,-8.3,80,101.84,9,25,Clear
12/12/2012 0:00,-9.2,83,101.87,7,25,Clear
12/12/2012 1:00,-9.4,85,101.91,7,25,Clear
12/12/2012 2:00,-10.3,87,101.96,4,25,Clear
12/12/2012 3:00,-9.6,87,102,4,25,Clear
12/12/2012 4:00,-10.1,89,102.04,6,25,Clear
12/12/2012 5:00,-10.3,89,102.06,4,25,Clear
12/12/2012 6:00,-9.5,87,102.1,4,25,Clear
12/12/2012 7:00,-11.2,91,102.19,4,24.1,Mainly Clear
12/12/2012 8:00,-7.3,86,102.14,11,24.1,Mostly Cloudy
12/12/2012 9:00,-6.1,80,102.21,4,24.1,Snow Showers
12/12/2012 10:00,-4.7,80,102.2,9,24.1,Snow Showers
12/12/2012 11:00,-3.7,79,102.15,7,19.3,Cloudy
12/12/2012 12:00,-2.7,75,102.14,7,19.3,Mostly Cloudy
12/12/2012 13:00,-3,76,102.14,6,19.3,Mainly Clear
12/12/2012 14:00,-2.9,76,102.16,7,16.1,Cloudy
12/12/2012 15:00,-3.2,77,102.17,6,19.3,Mostly Cloudy
12/12/2012 16:00,-2.8,77,102.2,4,12.9,Mostly Cloudy
12/12/2012 17:00,-3.2,81,102.25,7,9.7,Snow Showers
12/12/2012 18:00,-3.6,85,102.28,7,12.9,Snow Showers
12/12/2012 19:00,-4,85,102.3,11,12.9,Cloudy
12/12/2012 20:00,-4.4,86,102.36,7,16.1,Snow Showers
12/12/2012 21:00,-3.9,86,102.37,6,16.1,Snow Showers
12/12/2012 22:00,-3.8,87,102.4,4,11.3,Snow Showers
12/12/2012 23:00,-4.3,89,102.45,4,16.1,Mainly Clear
12/13/2012 0:00,-6.1,90,102.44,6,12.9,Clear
12/13/2012 1:00,-4.3,93,102.49,11,12.9,Clear
12/13/2012 2:00,-5.9,95,102.57,6,11.3,Clear
12/13/2012 3:00,-6.1,93,102.61,11,11.3,Clear
12/13/2012 4:00,-5.4,94,102.61,6,8,Fog
12/13/2012 5:00,-6,94,102.63,4,9.7,Fog
12/13/2012 6:00,-6.4,92,102.66,4,9.7,Fog
12/13/2012 7:00,-6.1,90,102.69,4,9.7,Fog
12/13/2012 8:00,-6,92,102.67,4,8,Fog
12/13/2012 9:00,-4.7,91,102.68,4,8,Fog
12/13/2012 10:00,-2.3,87,102.64,4,6.4,Fog
12/13/2012 11:00,-0.7,84,102.55,9,9.7,Haze
12/13/2012 12:00,-0.4,83,102.46,9,9.7,Haze
12/13/2012 13:00,0.1,83,102.36,9,12.9,Cloudy
12/13/2012 14:00,1.1,79,102.28,11,19.3,Mostly Cloudy
12/13/2012 15:00,2.1,75,102.25,7,19.3,Mainly Clear
12/13/2012 16:00,1.3,78,102.21,9,19.3,Mainly Clear
12/13/2012 17:00,1.4,79,102.1,19,25,Mainly Clear
12/13/2012 18:00,1.1,80,102.01,19,25,Mostly Cloudy
12/13/2012 19:00,1.7,74,101.99,15,25,Mainly Clear
12/13/2012 20:00,0.4,81,101.98,11,25,Mainly Clear
12/13/2012 21:00,0.6,81,101.9,15,25,Mostly Cloudy
12/13/2012 22:00,0.2,82,101.84,15,25,Cloudy
12/13/2012 23:00,0.7,80,101.77,17,25,Cloudy
12/14/2012 0:00,0.8,78,101.71,15,25,Cloudy
12/14/2012 1:00,0,80,101.62,17,25,Mostly Cloudy
12/14/2012 2:00,-0.6,83,101.59,15,25,Cloudy
12/14/2012 3:00,-0.8,83,101.51,15,25,Cloudy
12/14/2012 4:00,-0.2,78,101.44,20,25,Mostly Cloudy
12/14/2012 5:00,0.3,77,101.4,11,25,Cloudy
12/14/2012 6:00,0.5,75,101.36,15,25,Cloudy
12/14/2012 7:00,2,66,101.3,20,48.3,Mainly Clear
12/14/2012 8:00,1.5,69,101.32,13,48.3,Mostly Cloudy
12/14/2012 9:00,2.3,67,101.32,26,48.3,Mostly Cloudy
12/14/2012 10:00,2.8,69,101.34,22,24.1,Cloudy
12/14/2012 11:00,2.6,72,101.35,22,24.1,Rain Showers
12/14/2012 12:00,2.8,73,101.33,17,24.1,Cloudy
12/14/2012 13:00,3.3,72,101.33,22,24.1,Mostly Cloudy
12/14/2012 14:00,3.2,73,101.38,19,24.1,Mostly Cloudy
12/14/2012 15:00,3,75,101.44,15,24.1,Cloudy
12/14/2012 16:00,2.8,76,101.53,17,24.1,Mostly Cloudy
12/14/2012 17:00,2.5,80,101.61,13,25,Mostly Cloudy
12/14/2012 18:00,2.3,77,101.7,17,25,Cloudy
12/14/2012 19:00,1.8,67,101.76,19,25,Mostly Cloudy
12/14/2012 20:00,0.8,67,101.85,15,25,Mostly Cloudy
12/14/2012 21:00,-1.5,69,101.96,22,25,Mainly Clear
12/14/2012 22:00,-2.9,71,102.06,20,25,Mainly Clear
12/14/2012 23:00,-4.3,72,102.13,22,25,Mainly Clear
12/15/2012 0:00,-5.3,67,102.18,20,25,Clear
12/15/2012 1:00,-6.5,68,102.27,17,25,Clear
12/15/2012 2:00,-7.1,69,102.36,19,25,Clear
12/15/2012 3:00,-8,66,102.41,17,25,Clear
12/15/2012 4:00,-8.5,66,102.42,15,25,Clear
12/15/2012 5:00,-9.3,67,102.47,20,25,Clear
12/15/2012 6:00,-9.9,69,102.58,17,25,Clear
12/15/2012 7:00,-10.2,67,102.63,19,48.3,Clear
12/15/2012 8:00,-10.7,67,102.69,13,48.3,Clear
12/15/2012 9:00,-10.4,64,102.74,19,48.3,Clear
12/15/2012 10:00,-9.9,65,102.78,13,48.3,Mainly Clear
12/15/2012 11:00,-9.3,64,102.74,19,48.3,Mainly Clear
12/15/2012 12:00,-9.1,62,102.71,19,48.3,Mainly Clear
12/15/2012 13:00,-8.4,60,102.64,19,48.3,Clear
12/15/2012 14:00,-8,61,102.59,13,48.3,Mainly Clear
12/15/2012 15:00,-7.8,63,102.55,15,48.3,Mainly Clear
12/15/2012 16:00,-8.5,60,102.54,20,48.3,Mainly Clear
12/15/2012 17:00,-8.7,59,102.53,15,25,Mainly Clear
12/15/2012 18:00,-9.1,62,102.54,17,25,Clear
12/15/2012 19:00,-9.1,64,102.58,20,25,Mainly Clear
12/15/2012 20:00,-8.7,60,102.5,20,25,Clear
12/15/2012 21:00,-9,59,102.46,24,25,Mainly Clear
12/15/2012 22:00,-9.5,64,102.47,19,25,Mostly Cloudy
12/15/2012 23:00,-9.9,66,102.38,26,25,Cloudy
12/16/2012 0:00,-10,67,102.31,24,25,Cloudy
12/16/2012 1:00,-10.1,68,102.27,24,25,Cloudy
12/16/2012 2:00,-10.1,70,102.17,28,25,Cloudy
12/16/2012 3:00,-10.1,70,102.15,28,25,Cloudy
